,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
240,39.15639500617981,0.2603269621415978,0.18744869232177735,0.001164157013425363,0.8,1,0.5,1000,10,0.01,0.5,0.8,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 1000, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.7928802588996764,0.7694174757281553,0.7855987055016181,0.7935222672064778,0.8009708737864077,0.7884779162244671,0.010700376935455507,30
297,8.805334663391113,0.24230529955602,0.06486105918884277,0.0034910259035494623,0.8,0.1,0.5,300,10,0.01,1,0.5,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.5}",0.7993527508090615,0.761326860841424,0.7880258899676376,0.7902834008097166,0.8009708737864077,0.7879919552428494,0.014239375943109159,31
260,11.664455652236938,0.06871454417141042,0.05847511291503906,0.0014324760584311055,0.8,1,0,1000,5,0.1,1,0.5,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.5}",0.7855987055016181,0.7742718446601942,0.7888349514563107,0.8,0.7880258899676376,0.7873462783171521,0.008207186099187611,32
122,11.558166885375977,0.10074056493951283,0.057709026336669925,0.000662444576589982,0.8,0,0,1000,5,0.1,0.1,0.5,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.5}",0.7896440129449838,0.7702265372168284,0.7847896440129449,0.7919028340080971,0.7920711974110033,0.7857268451187716,0.008183834547637606,33
29,38.81684470176697,0.2699460728047716,0.18710055351257324,0.0008700792708406265,0.8,0.1,0.5,1000,10,0.01,1,0.8,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 1000, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.8}",0.7872168284789643,0.7669902912621359,0.7807443365695793,0.7975708502024291,0.7936893203883495,0.7852423253802916,0.010776006349612982,34
153,5.320632839202881,0.02730446647293209,0.02440648078918457,0.0014989443031466054,1,0.5,0.1,300,5,0.1,1,1,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 300, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 1}",0.7864077669902912,0.7718446601941747,0.7847896440129449,0.7765182186234818,0.8033980582524272,0.784591669614664,0.010813736793613804,35
192,17.96215491294861,0.08299675469583766,0.04701099395751953,0.0018979078512994475,0.5,0.5,0.5,1000,3,0.1,1,1,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 1}",0.8025889967637541,0.7734627831715211,0.7888349514563107,0.7959514170040486,0.761326860841424,0.7844330018474117,0.01507269484510069,36
90,3.22890043258667,0.015784824041566937,0.022008419036865234,0.0006281504404937685,1,0.5,1,500,3,0.5,1,0.5,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.5}",0.7944983818770227,0.7597087378640777,0.7872168284789643,0.7765182186234818,0.801779935275081,0.7839444204237255,0.014715414565417839,37
89,1.9632473945617677,0.022426382808962055,0.017205190658569337,0.0003995026229889563,1,0.5,0.5,300,3,0.5,1,0.5,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.5}",0.7815533980582524,0.7766990291262136,0.7686084142394822,0.7829959514170041,0.8074433656957929,0.783460031707349,0.013002558432116097,38
145,16.175252199172974,0.4196954178231637,0.056176614761352536,0.0007098340128261536,0.8,1,0,1000,5,0.1,0,0.8,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.8}",0.7823624595469255,0.767799352750809,0.7855987055016181,0.7805668016194331,0.7977346278317152,0.7828123894501002,0.009602844662015166,39
10,8.783422708511353,0.025366734715706673,0.059559869766235354,0.002534860154568481,0.5,0.5,0.1,300,10,0.01,0.1,0.5,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.5}",0.7912621359223301,0.7572815533980582,0.7855987055016181,0.7829959514170041,0.7953074433656958,0.7824891579209413,0.013316328595692399,40
51,44.97367701530457,0.11502925803136793,0.18043746948242187,0.000913039973532112,0.8,0,0.5,1000,10,0.01,0.1,1,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0.5, 'n_estimators': 1000, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 1}",0.7839805825242718,0.7653721682847896,0.7799352750809061,0.7886639676113361,0.7920711974110033,0.7820046381824615,0.009279094327885538,41
151,1.9430134296417236,0.011544175434467388,0.01720399856567383,0.00040319460411325964,1,0.1,0.5,300,3,0.5,0.5,0.5,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7896440129449838,0.7653721682847896,0.7839805825242718,0.7781376518218623,0.7928802588996764,0.7820029348951169,0.009717367469566963,42
203,27.75176978111267,0.15337147575228344,0.14516701698303222,0.009211675411347644,1,0.5,0,500,10,0.01,0.1,0.8,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7872168284789643,0.7580906148867314,0.7807443365695793,0.7821862348178138,0.7993527508090615,0.7815181531124301,0.013419705275880463,43
25,5.899422311782837,0.09978272336094945,0.02477717399597168,0.0006704126276241922,0.8,0.5,0,300,5,0.1,0,1,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 300, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 1}",0.7872168284789643,0.7742718446601942,0.7864077669902912,0.740080971659919,0.8171521035598706,0.7810259030698479,0.024877697207296018,44
27,6.546221303939819,0.038841346870681574,0.03435649871826172,0.0011002665820966826,1,1,0,1000,3,0.1,0.5,0.5,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7920711974110033,0.7605177993527508,0.7799352750809061,0.7781376518218623,0.7936893203883495,0.7808702488109743,0.011936107462457974,45
291,24.983677864074707,0.8993154627818202,0.1034688949584961,0.004077699719213902,0.8,0.5,0.5,500,10,0.01,0.1,1,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 1}",0.7807443365695793,0.7621359223300971,0.7799352750809061,0.7757085020242915,0.7977346278317152,0.7792517327673179,0.011400157518102265,46
176,24.13658242225647,0.18436166898088738,0.0948676586151123,0.0028841684438883387,0.5,0.5,0.1,500,10,0.01,0.1,1,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 1}",0.7807443365695793,0.7637540453074434,0.7847896440129449,0.7732793522267206,0.790453074433657,0.7786040905100691,0.009296416789923052,47
226,8.696655988693237,0.1426852136212642,0.03340024948120117,0.000801869409952147,1,1,0,1000,3,0.5,0,0.8,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",0.7807443365695793,0.7661812297734628,0.7815533980582524,0.7659919028340081,0.7969255663430421,0.7782792867156689,0.01150497982823308,48
220,8.76220269203186,0.06240161793796743,0.03351120948791504,0.0004481920624422228,1,1,0.5,1000,3,0.5,1,0.8,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.8}",0.7815533980582524,0.7621359223300971,0.7710355987055016,0.7765182186234818,0.7985436893203883,0.7779573654075442,0.012141072785104116,49
31,4.453584384918213,0.04786867999147407,0.022706270217895508,0.0011532611036513324,1,0.5,0.1,500,3,0.5,0.1,0.8,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7847896440129449,0.7605177993527508,0.7807443365695793,0.7732793522267206,0.7855987055016181,0.7769859675327229,0.009318170635661899,50
143,4.97430648803711,0.028996119037447213,0.02205367088317871,0.0009988412268289613,0.8,0.5,0,500,3,0.5,0,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",0.7758899676375405,0.7605177993527508,0.7742718446601942,0.7748987854251013,0.7985436893203883,0.7768244172791949,0.012237070297615815,51
141,21.14183235168457,0.17854462642599853,0.05754208564758301,0.0011699020241713429,0.5,0.5,1,1000,5,0.1,0.5,1,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 1, 'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1}",0.7799352750809061,0.7564724919093851,0.7710355987055016,0.7894736842105263,0.7823624595469255,0.775855901890649,0.01134347811537452,52
128,17.642147731781005,0.04745496377220951,0.05811586380004883,0.0010338826171058285,0.5,0,0.1,1000,5,0.1,0,0.8,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.8}",0.7783171521035599,0.7588996763754046,0.7702265372168284,0.7821862348178138,0.7855987055016181,0.775045661203045,0.00956006245038864,53
183,9.435716533660889,0.5166903861361873,0.03483009338378906,0.0007856908524083832,1,0.1,0,1000,3,0.5,0,0.8,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",0.7823624595469255,0.7597087378640777,0.7669902912621359,0.7659919028340081,0.7920711974110033,0.7734249177836301,0.011936089125092829,54
109,8.780388116836548,0.06869494684761288,0.03405985832214355,0.0006003851830346704,1,1,0,1000,3,0.5,0.5,0.8,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.7758899676375405,0.7556634304207119,0.7734627831715211,0.7700404858299595,0.7807443365695793,0.7711602007258624,0.008496256730671213,55
88,4.8797056674957275,0.02453390261475773,0.021602869033813477,0.0007987501642453288,0.8,0.1,0.1,500,3,0.5,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7783171521035599,0.7508090614886731,0.7694174757281553,0.7708502024291498,0.7783171521035599,0.7695422087706196,0.010066344657544402,56
162,2.706727313995361,0.04518975794886775,0.01840033531188965,0.001359435865296516,1,0.1,0.1,300,3,0.5,0.5,0.8,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.7823624595469255,0.7362459546925566,0.7783171521035599,0.7587044534412956,0.790453074433657,0.7692166188435989,0.019515072100546354,57
284,4.06252703666687,0.03241792433825211,0.02240447998046875,0.0010199545298072877,0.5,1,0.1,500,3,0.5,0,0.5,"{'subsample': 0.5, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.5}",0.7686084142394822,0.7597087378640777,0.7588996763754046,0.7765182186234818,0.779126213592233,0.7685722521389359,0.008326420607086736,58
55,40.760636758804324,0.17168091999550122,0.1698030948638916,0.002709579643155253,1,0.1,0.1,1000,10,0.01,0,1,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 1000, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 1}",0.7621359223300971,0.7597087378640777,0.761326860841424,0.7732793522267206,0.7855987055016181,0.7684099157527875,0.00984285590262808,59
93,12.13132266998291,0.05697282874303879,0.05697922706604004,0.0010719031770937651,0.5,0,0.1,300,10,0.01,1,0.8,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.8}",0.7734627831715211,0.7451456310679612,0.7775080906148867,0.7603238866396761,0.7855987055016181,0.7684078193991326,0.01421529834188066,60
196,12.804748249053954,0.25590237233530944,0.04821372032165527,0.010265742204401187,1,0,0.1,1000,3,0.1,0.5,0.8,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 1000, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.7872168284789643,0.7435275080906149,0.7661812297734628,0.762753036437247,0.7815533980582524,0.7682464001677083,0.015378029409016353,61
