,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
209,3.671676015853882,0.01799021327500101,0.02361898422241211,0.0008297703343047172,1,0.1,0.1,500,3,0.5,0,0.6,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.6}",0.7944983818770227,0.7564724919093851,0.7872168284789643,0.7813765182186235,0.801779935275081,0.7842688311518152,0.015498226435822207,13
361,1.427010726928711,0.03398827140914268,0.01779494285583496,0.00020739657119857064,1,0.1,0.1,50,10,0.1,0,0.5,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.5}",0.7928802588996764,0.7605177993527508,0.7823624595469255,0.7838056680161943,0.7985436893203883,0.7836219750271871,0.012990738498376186,14
268,1.7577043533325196,0.02430807301220646,0.016111230850219725,0.0003736297284247854,1,0.5,1,200,3,0.5,1,0.7,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.7}",0.7936893203883495,0.7686084142394822,0.7750809061488673,0.7813765182186235,0.7969255663430421,0.7831361450676729,0.010775488593672595,15
472,3.694545125961304,0.04520113633272885,0.0224456787109375,0.0008271060433224917,0.8,0,0.5,500,3,0.5,0.5,0.5,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0.5, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.790453074433657,0.7580906148867314,0.7872168284789643,0.7846153846153846,0.7920711974110033,0.7824894199651482,0.012469162423521744,16
166,1.7169251918792725,0.0218230324269805,0.018664121627807617,0.0009526402708754617,0.8,0.1,0.5,50,10,0.1,1,0.6,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.6}",0.7823624595469255,0.7605177993527508,0.7888349514563107,0.7829959514170041,0.7977346278317152,0.7824891579209412,0.012293957360032432,17
441,2.0251816749572753,0.02390331002446522,0.018203592300415038,0.0007486227453755592,0.8,0.1,1,50,10,0.1,0,0.7,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.7855987055016181,0.7637540453074434,0.7815533980582524,0.7838056680161943,0.7944983818770227,0.7818420397521062,0.010053956699266226,18
269,2.0788759708404543,0.051625204216737504,0.015636682510375977,0.0007751330556138078,0.8,0,1,100,5,3,0.1,1,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 1, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0.1, 'colsample_bytree': 1}",0.8300970873786407,0.7030744336569579,0.8333333333333334,0.8906882591093117,0.6504854368932039,0.7815357100742896,0.08976171355282653,19
275,1.8390605926513672,0.039754914667003864,0.01822371482849121,0.0004234177140439538,1,0.1,0,50,10,0.1,0.5,0.7,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.7799352750809061,0.7572815533980582,0.7839805825242718,0.7902834008097166,0.7953074433656958,0.7813576510357298,0.013136415915204144,20
50,5.069183301925659,0.05580818483859864,0.02920951843261719,0.004352059634297885,0.8,0.1,0.5,500,3,0.5,0,0.5,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.5}",0.7815533980582524,0.7580906148867314,0.7702265372168284,0.7894736842105263,0.8058252427184466,0.781033895418157,0.016305238002874804,21
160,1.4711066722869872,0.013353635530541239,0.017999982833862303,6.720867084205168e-06,0.5,0.1,0,50,10,0.1,0.1,0.5,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.5}",0.7912621359223301,0.7597087378640777,0.7831715210355987,0.7813765182186235,0.7888349514563107,0.780870772899388,0.011178457073416014,22
311,2.7797903537750246,0.012916042004273898,0.025072526931762696,0.0006415300459647916,1,0.5,1,100,10,0.1,1,0.5,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 1, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.5}",0.7742718446601942,0.7645631067961165,0.779126213592233,0.7927125506072874,0.7912621359223301,0.7803871703156322,0.010578923218180537,23
221,4.341913890838623,0.10609432703079918,0.020203351974487305,0.0009752249381947292,0.5,0,1,200,5,0.1,1,1,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 1}",0.7936893203883495,0.7597087378640777,0.7783171521035599,0.7757085020242915,0.7920711974110033,0.7798989819582562,0.012377758499771139,24
277,4.170667839050293,0.011432611661215545,0.02332911491394043,0.000736018220116967,1,0,0,500,3,0.5,0.1,0.7,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7880258899676376,0.7605177993527508,0.779126213592233,0.7789473684210526,0.7888349514563107,0.7790904445579969,0.010195709877048072,25
202,2.9208067893981933,0.03224131356928748,0.02440643310546875,0.000488959550042314,1,0.1,0,100,10,0.1,1,0.6,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.6}",0.7928802588996764,0.7661812297734628,0.7750809061488673,0.7781376518218623,0.7823624595469255,0.7789285012381588,0.00876773599143031,26
497,1.8576455593109131,0.016424307825999043,0.016963863372802736,9.418247292452795e-05,0.5,1,0.1,50,10,0.1,1,0.7,"{'subsample': 0.5, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.7}",0.7880258899676376,0.7580906148867314,0.7815533980582524,0.7757085020242915,0.7872168284789643,0.7781190466831754,0.01095133555883902,27
287,3.1517390251159667,0.029566090317056003,0.020858573913574218,0.0013771934692656438,0.8,1,0.5,200,5,0.1,0.5,0.7,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.7855987055016181,0.7548543689320388,0.7847896440129449,0.7740890688259109,0.7912621359223301,0.7781187846389686,0.012889289441823824,28
258,1.72723388671875,0.14532234627848076,0.016001510620117187,0.0006325838702411804,1,0,0,50,10,3,0.1,1,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 3, 'gamma': 0.1, 'colsample_bytree': 1}",0.7872168284789643,0.837378640776699,0.7135922330097088,0.7846153846153846,0.7669902912621359,0.7779586756285786,0.039809802355596446,29
61,4.089145469665527,0.01037907963827758,0.02300539016723633,0.0014160476589227646,1,0,0.1,500,3,0.5,0.5,0.7,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.7936893203883495,0.7669902912621359,0.7661812297734628,0.7724696356275303,0.7896440129449838,0.7777948979992925,0.011601805237206162,30
445,3.2492509365081785,0.0717620545839175,0.02564520835876465,0.001261877690851315,0.8,0,0.1,100,10,0.1,0,0.6,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",0.7783171521035599,0.7702265372168284,0.7758899676375405,0.7765182186234818,0.7839805825242718,0.7769864916211364,0.004422817945067634,31
408,4.290403652191162,0.02739517514836791,0.020204687118530275,0.0007494405426678591,0.5,0,0.5,200,5,0.1,0.5,1,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1}",0.7847896440129449,0.7597087378640777,0.7718446601941747,0.7757085020242915,0.7920711974110033,0.7768245483012984,0.011089624615332312,32
158,3.741456985473633,0.06570820889519617,0.022807598114013672,0.0012141719269115313,1,0.1,0,500,3,0.5,0,0.6,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.6}",0.7815533980582524,0.7540453074433657,0.7847896440129449,0.7748987854251013,0.7880258899676376,0.7766626049814604,0.012114009025673103,33
1,1.8884020805358888,0.007068545268366594,0.0178041934967041,0.00039664275017186777,0.5,0,0.5,50,10,0.1,0.5,0.7,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 0.5, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.7888349514563107,0.7483818770226537,0.779126213592233,0.7773279352226721,0.7864077669902912,0.7760157488568321,0.014473103970118431,34
352,1.65395188331604,0.019493715085117942,0.015398883819580078,0.0004840250331226097,1,0.5,0.1,200,3,0.5,0.1,0.7,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7783171521035599,0.7572815533980582,0.7823624595469255,0.7668016194331984,0.7944983818770227,0.775852233271753,0.012829041200627835,35
422,3.233307886123657,0.023856788748187183,0.025205278396606447,0.0007504655467362723,0.8,0,0.5,100,10,0.1,0.1,0.6,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.7807443365695793,0.7621359223300971,0.7694174757281553,0.7797570850202429,0.7847896440129449,0.7753688927322038,0.008335862915358904,36
101,1.8246867656707764,0.03808303429897591,0.024204254150390625,0.010964584248352036,0.8,0.1,1,100,5,0.5,1,0.5,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.5}",0.7766990291262136,0.7702265372168284,0.7726537216828478,0.7773279352226721,0.779126213592233,0.7752066873681589,0.0032683020522738596,37
196,1.919317865371704,0.038050082020161635,0.015604019165039062,0.0017440167404892154,1,0.5,0.1,100,5,3,0,1,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0, 'colsample_bytree': 1}",0.801779935275081,0.7111650485436893,0.8163430420711975,0.7700404858299595,0.7766990291262136,0.7752055081692282,0.036134707418780415,38
244,1.709176254272461,0.0529201344832062,0.017404556274414062,0.0004912483230463113,0.5,0.1,0,50,10,0.1,0.1,0.6,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.7888349514563107,0.7516181229773463,0.7726537216828478,0.7643724696356275,0.7969255663430421,0.7748809664190348,0.01635375854648909,39
149,1.3847874641418456,0.007091395164783406,0.016206789016723632,0.0003990082450272821,1,1,1,200,3,1,0.1,0.5,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 1, 'gamma': 0.1, 'colsample_bytree': 0.5}",0.7718446601941747,0.761326860841424,0.7766990291262136,0.7781376518218623,0.779126213592233,0.7734268831151815,0.006546672706179711,40
438,4.9116898536682125,0.025495898457217385,0.025804519653320312,0.0013273737136525756,0.5,0.1,0.1,100,10,0.1,0,1,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 1}",0.7766990291262136,0.7572815533980582,0.7661812297734628,0.7805668016194331,0.7847896440129449,0.7731036515860226,0.010034405631629408,41
332,1.5577221870422364,0.008771591219319447,0.0157804012298584,0.0008651368062608031,0.8,0.1,0.5,200,3,0.5,1,0.5,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.5}",0.7758899676375405,0.7588996763754046,0.7686084142394822,0.7757085020242915,0.7839805825242718,0.7726174285601981,0.008409927895190454,42
492,1.0912573337554932,0.013548275063247874,0.015404367446899414,0.0008009593953731422,1,0.1,0,100,5,0.5,0.5,0.5,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7783171521035599,0.7475728155339806,0.7807443365695793,0.7700404858299595,0.7864077669902912,0.7726165114054742,0.013583668043221983,43
113,2.906447649002075,0.008591100786434878,0.0242006778717041,0.0007423574636970229,1,0.1,0.1,100,10,0.1,0.1,0.6,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.7775080906148867,0.75,0.7742718446601942,0.7805668016194331,0.7799352750809061,0.7724564023950842,0.0114439285671227,44
434,2.9581282138824463,0.030325779707646074,0.020826292037963868,0.0009626925767881807,1,0.1,0,200,5,0.1,1,0.7,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.7}",0.7847896440129449,0.7459546925566343,0.7718446601941747,0.7692307692307693,0.7888349514563107,0.7721309434901668,0.01505294431567512,45
407,3.5409217357635496,0.01607746764143701,0.024798488616943358,0.000743639107492322,0.8,0,0,100,10,0.1,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7718446601941747,0.7645631067961165,0.7645631067961165,0.7773279352226721,0.7815533980582524,0.7719704414134665,0.006786587230021175,46
41,1.5685616970062255,0.08151260378249613,0.01980171203613281,0.0019399455532503548,1,0,0,100,5,0.5,0.5,0.5,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7694174757281553,0.7548543689320388,0.7710355987055016,0.7708502024291498,0.7912621359223301,0.7714839563434351,0.011598211721269618,47
179,1.3497186660766602,0.006218225783021624,0.01579771041870117,0.0003976650257202902,1,0.1,0.1,200,3,0.5,1,0.5,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.5}",0.7702265372168284,0.7524271844660194,0.7750809061488673,0.7773279352226721,0.7799352750809061,0.7709995676270587,0.009819199769341168,48
72,5.911813640594483,0.2583312423119927,0.02880749702453613,0.00934981211137741,0.5,0.1,1,200,5,3,0.1,1,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0.1, 'colsample_bytree': 1}",0.7920711974110033,0.7977346278317152,0.7524271844660194,0.7983805668016194,0.7103559870550162,0.7701939127130747,0.03443204328346389,49
219,2.474035549163818,0.044205743329442694,0.028713703155517578,0.020154294269743748,0.8,1,0.1,50,10,0.1,0,1,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 1}",0.779126213592233,0.7483818770226537,0.7669902912621359,0.7676113360323886,0.7839805825242718,0.7692180600867367,0.012310926978987979,50
387,5.148970365524292,0.02622561292381225,0.022362375259399415,0.0009104485082478762,0.5,0.5,0.1,500,3,0.5,0,0.7,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.7}",0.7734627831715211,0.7548543689320388,0.7580906148867314,0.7676113360323886,0.7872168284789643,0.7682471863003288,0.011575643227150474,51
412,4.725261688232422,0.07364474022450222,0.025808286666870118,0.0009300134115940804,0.8,0,0.5,100,10,0.1,0.1,1,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 1}",0.7734627831715211,0.7556634304207119,0.7645631067961165,0.7651821862348178,0.7815533980582524,0.768084980936284,0.0087800199134353,52
162,5.029122686386108,0.11282936064810477,0.021607398986816406,0.0004896974375783376,0.5,1,1,500,3,0.5,0.5,0.7,"{'subsample': 0.5, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.7702265372168284,0.7411003236245954,0.7742718446601942,0.7595141700404858,0.7953074433656958,0.76808406378156,0.017807619336658385,53
103,2.1759820938110352,0.05518116151194654,0.019208478927612304,0.002131684563695169,0.8,1,0.1,200,3,0.5,0.1,0.5,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.5}",0.7758899676375405,0.75,0.7758899676375405,0.7554655870445344,0.7831715210355987,0.7680834086710429,0.012928688659586523,54
38,8.660323667526246,0.3297370867013969,0.03100590705871582,0.001789471386996454,0.5,0.1,0.5,500,3,3,0.1,1,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 3, 'gamma': 0.1, 'colsample_bytree': 1}",0.8187702265372169,0.7014563106796117,0.7135922330097088,0.8809716599190284,0.7144012944983819,0.7658383449287894,0.07152333467191509,55
234,0.6242306232452393,0.03164863065239822,0.013596773147583008,0.0010242484579292635,1,1,1,50,5,0.5,0,0.5,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.5}",0.7775080906148867,0.7483818770226537,0.7669902912621359,0.7603238866396761,0.7758899676375405,0.7658188226353786,0.01071149550896413,56
163,2.7197125911712647,0.05042623613024731,0.020837068557739258,0.0007398180065534745,1,0.1,0.1,200,5,0.5,0.5,0.7,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.767799352750809,0.7605177993527508,0.7637540453074434,0.7716599190283401,0.7629449838187702,0.7653352200516227,0.003936868098264922,57
218,0.7702799320220948,0.009316100970998664,0.013402700424194336,0.0004893956561715187,1,1,0.1,50,5,0.5,1,0.7,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.7}",0.7653721682847896,0.7411003236245954,0.767799352750809,0.7554655870445344,0.7953074433656958,0.7650089750140848,0.017824787050175702,58
193,6.045212364196777,0.03024880639428792,0.03940505981445312,0.0010162992612149921,0.8,0.5,0.1,200,10,0.1,0,0.6,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",0.7645631067961165,0.7427184466019418,0.7661812297734628,0.7757085020242915,0.7750809061488673,0.7648504382689361,0.011951892252772087,59
217,1.8722852230072022,0.03881934233475642,0.015604496002197266,0.0008005553284525545,0.5,0,0.5,200,3,0.5,0,0.6,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.6}",0.7726537216828478,0.7524271844660194,0.7694174757281553,0.7530364372469636,0.7694174757281553,0.7633904589704283,0.008784725969364655,60
294,4.633782863616943,0.01243330789810348,0.02316112518310547,0.0007915575877334931,0.5,0,0.1,500,3,0.5,0.1,0.6,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.7637540453074434,0.75,0.7556634304207119,0.7757085020242915,0.7702265372168284,0.763070502993855,0.009349843292850725,61
