,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
36,1.1341973304748536,0.011023634447894042,0.015197277069091797,0.0003958124119953675,1,0,1,100,5,2,0.5,0.5,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 1, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 2, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7170573969280517,0.7105901374292644,0.7275666936135813,0.7259498787388844,0.704122877930477,0.7170573969280517,0.008929151994492523,59
42,6.1903516292572025,0.08521624878750121,0.034412574768066403,0.0007976756458736049,1,0.5,0,500,5,3,0,0.6,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0, 'colsample_bytree': 0.6}",0.7243330638641875,0.6968472109943411,0.7178658043654002,0.7154405820533549,0.7267582861762328,0.7162489894907033,0.010540343419891117,60
14,18.04281210899353,0.3160227406931711,0.0758664608001709,0.0012369730225775017,0.5,0,0,500,10,2,0,1,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 2, 'gamma': 0, 'colsample_bytree': 1}",0.7154405820533549,0.6976556184316896,0.7332255456750202,0.713823767178658,0.7210994341147938,0.7162489894907033,0.0115237055335201,60
60,5.158536434173584,0.04025856019980344,0.023638486862182617,0.0013195030311517256,0.5,1,0,500,3,3,0.1,0.7,"{'subsample': 0.5, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 3, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7291835084882781,0.7000808407437349,0.730800323362975,0.7000808407437349,0.7202910266774454,0.7160873080032337,0.01355041347761159,62
5,5.877853202819824,0.06275197533462294,0.022207975387573242,0.0003990337049816584,0.8,1,0.5,500,3,2,1,1,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 2, 'gamma': 1, 'colsample_bytree': 1}",0.7332255456750202,0.6879547291835085,0.7146321746160065,0.7299919159256265,0.704122877930477,0.7139854486661278,0.016743209010185417,63
78,17.15786485671997,0.06693494760018881,0.07843589782714844,0.008348822048153468,0.5,0.1,0.1,500,10,3,0.5,1,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 3, 'gamma': 0.5, 'colsample_bytree': 1}",0.713823767178658,0.6855295068714632,0.7534357316087308,0.7105901374292644,0.7057396928051738,0.713823767178658,0.02211552175361386,64
87,14.111911487579345,0.11601529067831065,0.07495145797729492,0.0011323028452839459,0.8,0,0,500,10,1,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.713823767178658,0.7057396928051738,0.7421180274858529,0.6960388035569928,0.7105901374292644,0.7136620856911884,0.015443756101871684,65
67,0.45519680976867677,0.004331183053389568,0.011806058883666991,0.0007529349383919124,0.8,0,0.1,50,3,0.5,0.1,0.6,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.7202910266774454,0.7081649151172191,0.7243330638641875,0.692805173807599,0.7210994341147938,0.7133387227162489,0.011643312457486706,66
71,6.60388593673706,0.21125768607936019,0.03440604209899902,0.0007986097652363781,0.5,0,1,500,5,2,0.5,0.5,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 1, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 2, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7243330638641875,0.7130153597413096,0.7170573969280517,0.7008892481810832,0.7105901374292644,0.7131770412287792,0.007710020383228038,67
66,7.945215940475464,0.20214179612456115,0.0373377799987793,0.0009259811260547038,0.5,0.1,1,200,10,2,1,1,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 2, 'gamma': 1, 'colsample_bytree': 1}",0.7202910266774454,0.6992724333063864,0.7105901374292644,0.7146321746160065,0.7146321746160065,0.7118835893290218,0.007021520048701181,68
69,5.369676303863526,0.149398642810453,0.03738570213317871,0.004574162334443566,1,1,1,200,10,2,0,0.7,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 2, 'gamma': 0, 'colsample_bytree': 0.7}",0.7016976556184317,0.7122069523039612,0.7170573969280517,0.7210994341147938,0.7073565076798707,0.7118835893290217,0.006870987667219319,69
53,1.6573559761047363,0.03337520369760312,0.015236377716064453,0.00038209006415287986,0.5,0.1,1,200,3,3,0.5,0.5,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 3, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7025060630557801,0.692805173807599,0.7202910266774454,0.7291835084882781,0.713823767178658,0.7117219078415522,0.012849355852097347,70
37,9.102004146575927,0.16709977592176223,0.03420610427856445,0.001718657478390618,1,1,0,500,5,2,0,1,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 2, 'gamma': 0, 'colsample_bytree': 1}",0.713823767178658,0.704122877930477,0.7364591754244139,0.6855295068714632,0.7162489894907034,0.7112368633791432,0.01660996972852103,71
99,0.45629730224609377,0.005594450294092377,0.012172842025756836,0.0007254201373576545,0.8,1,0.1,50,3,1,0.5,0.6,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 1, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.7235246564268392,0.6952303961196443,0.719482619240097,0.7089733225545675,0.7073565076798707,0.7109135004042038,0.00994833957181256,72
49,1.6904651165008544,0.019566379493992033,0.017799997329711915,0.0007473706951908625,1,0.1,0.5,50,10,1,0,0.7,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1, 'gamma': 0, 'colsample_bytree': 0.7}",0.7073565076798707,0.6992724333063864,0.7316087308003234,0.7008892481810832,0.7122069523039612,0.710266774454325,0.011632081324885999,73
65,2.301791048049927,0.015804934543637805,0.02086176872253418,0.0010289414417831196,1,0.5,0.1,200,5,3,0,0.5,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0, 'colsample_bytree': 0.5}",0.7000808407437349,0.6863379143088116,0.7154405820533549,0.725141471301536,0.7243330638641875,0.710266774454325,0.014981515160692464,73
30,2.2962557315826415,0.05958803414283999,0.020065689086914064,0.0008324093511750418,1,0.1,1,200,5,3,0,0.5,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0, 'colsample_bytree': 0.5}",0.7324171382376717,0.6960388035569928,0.7259498787388844,0.6871463217461601,0.7097817299919159,0.710266774454325,0.01716871651085952,73
79,3.255027675628662,0.008428761478418494,0.02500004768371582,0.0006321491802410697,0.5,0.5,0,100,10,1,1,0.7,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1, 'gamma': 1, 'colsample_bytree': 0.7}",0.7057396928051738,0.6976556184316896,0.7283751010509296,0.6968472109943411,0.7170573969280517,0.7091350040420371,0.012060181858671953,76
83,0.6288763523101807,0.007462303754056623,0.011801576614379883,0.0004001152386112088,0.8,0,1,50,3,2,0,1,"{'subsample': 0.8, 'reg_lambda': 0, 'reg_alpha': 1, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 2, 'gamma': 0, 'colsample_bytree': 1}",0.6637025060630558,0.7130153597413096,0.713823767178658,0.8084074373484236,0.645109135004042,0.7088116410670977,0.05666561326816819,77
75,1.1449965000152589,0.023448605941164512,0.015206718444824218,0.0009794098097222848,1,0.5,0.1,100,5,3,0.5,0.5,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7097817299919159,0.7065481002425222,0.7033144704931286,0.7089733225545675,0.7122069523039612,0.7081649151172191,0.003024783659477723,78
27,11.45680103302002,0.2811292236909023,0.07140908241271973,0.0010242439470674475,1,1,0,500,10,2,0.1,0.6,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 2, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.7113985448666128,0.6814874696847211,0.7291835084882781,0.704122877930477,0.7122069523039612,0.70767987065481,0.015462364062739188,79
9,3.6900495052337647,0.0604090992836171,0.02000279426574707,0.000630905231587737,1,1,0.1,200,5,2,1,1,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 2, 'gamma': 1, 'colsample_bytree': 1}",0.7243330638641875,0.6895715440582053,0.7146321746160065,0.7130153597413096,0.6968472109943411,0.70767987065481,0.012644277960237447,79
55,1.741075372695923,0.009910165455905357,0.0178041934967041,0.00040057010219780013,0.5,0.1,0,50,10,1,1,0.7,"{'subsample': 0.5, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1, 'gamma': 1, 'colsample_bytree': 0.7}",0.7154405820533549,0.6879547291835085,0.7324171382376717,0.7049312853678253,0.6960388035569928,0.7073565076798707,0.015516369427983906,81
74,2.1188566207885744,0.029206137224918962,0.017201042175292967,0.0003998003781246537,1,0,1,50,10,1,0.1,1,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 1, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1, 'gamma': 0.1, 'colsample_bytree': 1}",0.692805173807599,0.6952303961196443,0.7316087308003234,0.6992724333063864,0.7154405820533549,0.7068714632174615,0.014672984710801543,82
92,12.292236948013306,0.10475496490341456,0.07437472343444824,0.0016312307961793469,0.8,0.1,0.1,500,10,3,0.5,0.6,"{'subsample': 0.8, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 500, 'max_depth': 10, 'learning_rate': 3, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.6919967663702506,0.692805173807599,0.7227162489894907,0.7130153597413096,0.7016976556184317,0.7044462409054163,0.01187671312673045,83
21,1.112159252166748,0.004446021871772691,0.013002443313598632,0.0006358969260285253,1,0.1,0.1,100,3,0.5,1,1,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 1}",0.7170573969280517,0.7008892481810832,0.7008892481810832,0.6992724333063864,0.6992724333063864,0.7034761519805982,0.006829009565705041,84
43,5.211824703216553,0.06492656348591196,0.03768243789672852,0.0013365402720828558,1,1,0,200,10,2,0.5,0.6,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 2, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.7146321746160065,0.6701697655618432,0.7105901374292644,0.7105901374292644,0.7057396928051738,0.7023443815683104,0.016332231268131797,85
13,6.380698299407959,0.08738150348428347,0.022636985778808592,0.0013801765727228465,0.5,0,1,500,3,2,0.1,1,"{'subsample': 0.5, 'reg_lambda': 0, 'reg_alpha': 1, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 2, 'gamma': 0.1, 'colsample_bytree': 1}",0.6709781729991916,0.692805173807599,0.7105901374292644,0.7049312853678253,0.7130153597413096,0.6984640258690379,0.01541495416207343,86
80,2.8797043323516847,0.05841805412450222,0.025079870223999025,0.0008254224559433487,1,0.1,1,100,10,2,0.1,0.6,"{'subsample': 1, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 2, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.7008892481810832,0.677445432497979,0.719482619240097,0.6814874696847211,0.7097817299919159,0.6978172999191592,0.016147116473722117,87
17,6.240132284164429,0.6100530951749698,0.029202938079833984,0.0029222017211207635,1,0.5,0.1,200,10,1,1,1,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1, 'gamma': 1, 'colsample_bytree': 1}",0.7146321746160065,0.6798706548100243,0.7122069523039612,0.6790622473726758,0.7025060630557801,0.6976556184316896,0.015397986678492,88
82,2.2467714309692384,0.03463588825576126,0.017801332473754882,0.001169923785646349,0.8,0.5,0,50,10,2,0.1,1,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 2, 'gamma': 0.1, 'colsample_bytree': 1}",0.7259498787388844,0.6685529506871464,0.6919967663702506,0.6992724333063864,0.7008892481810832,0.6973322554567503,0.01839619893598253,89
19,1.406632137298584,0.020862300760190758,0.01780276298522949,0.00039949562248245006,0.5,1,0.1,50,10,3,0.5,0.5,"{'subsample': 0.5, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 3, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.6903799514955538,0.6855295068714632,0.7275666936135813,0.6903799514955538,0.677445432497979,0.6942603071948261,0.017311248264283513,90
12,3.2004003524780273,0.034626671410712045,0.024005603790283204,0.0006324864015495651,1,0,0.1,100,10,2,0.1,0.7,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 0.1, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 2, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.6887631366208569,0.6903799514955538,0.7033144704931286,0.6944219886822959,0.6863379143088116,0.6926434923201293,0.005949351493281859,91
35,0.6675624847412109,0.00623589809635191,0.011800098419189452,0.0004032185704409717,0.5,1,0,50,3,2,1,1,"{'subsample': 0.5, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 2, 'gamma': 1, 'colsample_bytree': 1}",0.6645109135004043,0.6766370250606305,0.6612772837510105,0.7687954729183508,0.6879547291835085,0.691835084882781,0.039621532178951265,92
4,0.4593660831451416,0.020659272810778048,0.011998224258422851,0.0008957785157587893,0.5,0.5,1,50,3,2,0,0.5,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 1, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 2, 'gamma': 0, 'colsample_bytree': 0.5}",0.6968472109943411,0.6604688763136621,0.6952303961196443,0.692805173807599,0.6814874696847211,0.6853678253839935,0.013560055842368126,93
28,0.4098230838775635,0.0038622892792729846,0.012002372741699218,0.0008958021493727621,1,1,0.1,50,3,3,0,0.6,"{'subsample': 1, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 3, 'gamma': 0, 'colsample_bytree': 0.6}",0.6604688763136621,0.6855295068714632,0.6855295068714632,0.6976556184316896,0.6936135812449474,0.6845594179466451,0.012928454520099442,94
62,1.265359926223755,0.008195928153595058,0.013747739791870116,0.001052311379554801,0.8,0.5,0,100,3,1,0,1,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 100, 'max_depth': 3, 'learning_rate': 1, 'gamma': 0, 'colsample_bytree': 1}",0.6936135812449474,0.6515763945028294,0.6855295068714632,0.6952303961196443,0.6863379143088116,0.6824575586095392,0.015910641358308858,95
93,3.5872632026672364,0.13796659301766506,0.018807268142700194,0.0014705140649600122,1,0,0,200,5,3,0,1,"{'subsample': 1, 'reg_lambda': 0, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 5, 'learning_rate': 3, 'gamma': 0, 'colsample_bytree': 1}",0.3241713823767179,0.6968472109943411,0.8310428455941795,0.7493936944219887,0.8084074373484236,0.6819725141471301,0.1849304061396013,96
98,2.5374876499176025,0.03124741859047516,0.014799737930297851,0.0007521973184053851,0.5,0.5,0,200,3,2,0,1,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 200, 'max_depth': 3, 'learning_rate': 2, 'gamma': 0, 'colsample_bytree': 1}",0.7073565076798707,0.6839126919967664,0.6588520614389652,0.6402586903799515,0.6903799514955538,0.6761519805982216,0.0237655287896818,97
91,1.0221665859222413,0.024285461636099466,0.01729612350463867,0.006218348475767979,0.8,0.5,0,50,5,2,1,1,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 5, 'learning_rate': 2, 'gamma': 1, 'colsample_bytree': 1}",0.6628940986257074,0.6879547291835085,0.6919967663702506,0.7324171382376717,0.5941794664510913,0.673888439773646,0.04566350074008157,98
46,0.49202723503112794,0.0033137507550255085,0.011998701095581054,0.0006298650193669966,0.5,0.5,1,50,3,3,1,0.6,"{'subsample': 0.5, 'reg_lambda': 0.5, 'reg_alpha': 1, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 3, 'gamma': 1, 'colsample_bytree': 0.6}",0.6572352465642683,0.6378334680679062,0.67178658043654,0.6847210994341147,0.6701697655618432,0.6643492320129345,0.01586127530273982,99
8,0.4180123329162598,0.039879683450773105,0.012405490875244141,0.0008018312596228811,1,0.5,1,50,3,0.1,0.5,0.5,"{'subsample': 1, 'reg_lambda': 0.5, 'reg_alpha': 1, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.6903799514955538,0.6515763945028294,0.6467259498787389,0.6556184316895716,0.6410670978172999,0.6570735650767988,0.017348958517362907,100
